Date,Month,Day,Year,SWC
02/20/02,2,20,2002,21.8
02/19/02,2,19,2002,21.2
02/18/02,2,18,2002,21.1
02/17/02,2,17,2002,20.7
02/16/02,2,16,2002,20.5
02/15/02,2,15,2002,20.4
02/14/02,2,14,2002,20.4
02/13/02,2,13,2002,20.3
02/12/02,2,12,2002,20.3
02/11/02,2,11,2002,20.3
02/10/02,2,10,2002,20.2
02/09/02,2,9,2002,20.1
02/08/02,2,8,2002,20
02/07/02,2,7,2002,19.5
02/06/02,2,6,2002,19.5
02/05/02,2,5,2002,19.4
02/04/02,2,4,2002,19.4
02/03/02,2,3,2002,19.4
02/02/02,2,2,2002,19.4
02/01/02,2,1,2002,19.3
01/31/02,1,31,2002,19.3
01/30/02,1,30,2002,19.2
01/29/02,1,29,2002,19.1
01/28/02,1,28,2002,18.6
01/27/02,1,27,2002,18.3
01/26/02,1,26,2002,17.6
01/25/02,1,25,2002,17.5
01/24/02,1,24,2002,17.5
01/23/02,1,23,2002,17.5
01/22/02,1,22,2002,17.5
01/21/02,1,21,2002,17.4
01/20/02,1,20,2002,17.4
01/19/02,1,19,2002,17.4
01/18/02,1,18,2002,17.4
01/17/02,1,17,2002,17.7
01/16/02,1,16,2002,17.7
01/15/02,1,15,2002,17.6
01/14/02,1,14,2002,17.6
01/13/02,1,13,2002,17.6
01/12/02,1,12,2002,17.6
01/11/02,1,11,2002,17.6
01/10/02,1,10,2002,17.6
01/09/02,1,9,2002,17.6
01/08/02,1,8,2002,17.6
01/07/02,1,7,2002,17.6
01/06/02,1,6,2002,17.5
01/05/02,1,5,2002,17.4
01/04/02,1,4,2002,17.4
01/03/02,1,3,2002,17.4
01/02/02,1,2,2002,16.9
01/01/02,1,1,2002,16.7
12/31/01,12,31,2001,16.6
12/30/01,12,30,2001,16.3
12/29/01,12,29,2001,15.8
12/28/01,12,28,2001,15.2
12/27/01,12,27,2001,15.1
12/26/01,12,26,2001,15.2
12/25/01,12,25,2001,14.9
12/24/01,12,24,2001,14.9
12/23/01,12,23,2001,14.8
12/22/01,12,22,2001,14.1
12/21/01,12,21,2001,14
12/20/01,12,20,2001,13.3
12/19/01,12,19,2001,13.1
12/18/01,12,18,2001,12.9
12/17/01,12,17,2001,12.5
12/16/01,12,16,2001,12.1
12/15/01,12,15,2001,12
12/14/01,12,14,2001,11.8
12/13/01,12,13,2001,10.8
12/12/01,12,12,2001,10.8
12/11/01,12,11,2001,10.8
12/10/01,12,10,2001,10.9
12/09/01,12,9,2001,10.6
12/08/01,12,8,2001,10.6
12/07/01,12,7,2001,10.5
12/06/01,12,6,2001,10.6
12/05/01,12,5,2001,10
12/04/01,12,4,2001,9.9
12/03/01,12,3,2001,9.6
12/02/01,12,2,2001,7
12/01/01,12,1,2001,5.3
11/30/01,11,30,2001,5
11/29/01,11,29,2001,4.5
11/28/01,11,28,2001,3.4
11/27/01,11,27,2001,3.3
11/26/01,11,26,2001,3.3
11/25/01,11,25,2001,3.2
11/24/01,11,24,2001,1.6
11/23/01,11,23,2001,1.5
11/22/01,11,22,2001,1.2
11/21/01,11,21,2001,0.6
11/20/01,11,20,2001,0.6
11/19/01,11,19,2001,0.6
11/18/01,11,18,2001,0.6
11/17/01,11,17,2001,0.6
11/16/01,11,16,2001,0.7
11/15/01,11,15,2001,0.7
11/14/01,11,14,2001,0.7
11/13/01,11,13,2001,0.7
11/12/01,11,12,2001,0.3
11/11/01,11,11,2001,0.2
11/10/01,11,10,2001,0.2
11/09/01,11,9,2001,0.2
11/08/01,11,8,2001,0.2
11/07/01,11,7,2001,0.2
11/06/01,11,6,2001,0.2
11/05/01,11,5,2001,0.2
11/04/01,11,4,2001,0.2
11/03/01,11,3,2001,0.2
11/02/01,11,2,2001,0.3
11/01/01,11,1,2001,0.3
04/01/01,4,1,2001,16
03/10/01,3,10,2001,21.4
03/02/01,3,2,2001,18.2
01/31/01,1,31,2001,9.5
04/01/00,4,1,2000,26.3
01/31/00,1,31,2000,13
04/01/99,4,1,1999,31.2
01/31/99,1,31,1999,17.5
08/01/98,8,1,1998,0
07/31/98,7,31,1998,0
07/30/98,7,30,1998,0
07/29/98,7,29,1998,0
07/28/98,7,28,1998,0
07/27/98,7,27,1998,0
07/26/98,7,26,1998,0
07/25/98,7,25,1998,0
07/24/98,7,24,1998,0
07/23/98,7,23,1998,0
07/22/98,7,22,1998,0
07/21/98,7,21,1998,0.1
07/20/98,7,20,1998,0.2
07/19/98,7,19,1998,0.2
07/18/98,7,18,1998,0.4
07/17/98,7,17,1998,0.5
07/16/98,7,16,1998,0.7
07/15/98,7,15,1998,1
07/14/98,7,14,1998,1.1
07/13/98,7,13,1998,1.5
07/12/98,7,12,1998,1.8
07/11/98,7,11,1998,2.1
07/10/98,7,10,1998,2.5
07/09/98,7,9,1998,2.9
07/08/98,7,8,1998,3.3
07/07/98,7,7,1998,3.8
07/06/98,7,6,1998,4.2
07/05/98,7,5,1998,4.7
07/04/98,7,4,1998,5.2
07/03/98,7,3,1998,5.7
07/02/98,7,2,1998,6.3
07/01/98,7,1,1998,6.8
06/30/98,6,30,1998,7.4
06/29/98,6,29,1998,8.1
06/28/98,6,28,1998,8.6
06/27/98,6,27,1998,9.3
06/26/98,6,26,1998,9.9
06/25/98,6,25,1998,10.6
06/24/98,6,24,1998,11.4
06/23/98,6,23,1998,12
06/22/98,6,22,1998,12.8
06/21/98,6,21,1998,13.6
06/20/98,6,20,1998,14.4
06/19/98,6,19,1998,15.4
06/18/98,6,18,1998,16.5
06/17/98,6,17,1998,17.6
06/16/98,6,16,1998,18.6
06/15/98,6,15,1998,19.7
06/14/98,6,14,1998,21
06/13/98,6,13,1998,22.1
06/12/98,6,12,1998,22.9
06/11/98,6,11,1998,23.5
06/10/98,6,10,1998,24
06/09/98,6,9,1998,24.8
06/08/98,6,8,1998,25.5
06/07/98,6,7,1998,26.4
06/06/98,6,6,1998,27.2
06/05/98,6,5,1998,28
06/04/98,6,4,1998,28.7
06/03/98,6,3,1998,29.3
06/02/98,6,2,1998,30
06/01/98,6,1,1998,31.2
05/31/98,5,31,1998,32
05/30/98,5,30,1998,32.5
05/29/98,5,29,1998,32.5
05/28/98,5,28,1998,32.5
05/27/98,5,27,1998,32.4
05/26/98,5,26,1998,32.4
05/25/98,5,25,1998,32.7
05/24/98,5,24,1998,33.2
05/23/98,5,23,1998,33.8
05/22/98,5,22,1998,34.3
05/21/98,5,21,1998,34.9
05/20/98,5,20,1998,35.4
05/19/98,5,19,1998,35.9
05/18/98,5,18,1998,36.3
05/17/98,5,17,1998,36.4
05/16/98,5,16,1998,36.5
05/15/98,5,15,1998,36.6
05/14/98,5,14,1998,36.7
05/13/98,5,13,1998,36.5
05/12/98,5,12,1998,36.2
05/11/98,5,11,1998,36.2
05/10/98,5,10,1998,36.4
05/09/98,5,9,1998,36.8
05/08/98,5,8,1998,37.2
05/07/98,5,7,1998,37.5
05/06/98,5,6,1998,37.7
05/05/98,5,5,1998,37.8
05/04/98,5,4,1998,38
05/03/98,5,3,1998,38.7
05/02/98,5,2,1998,39.2
05/01/98,5,1,1998,40
04/30/98,4,30,1998,40.6
04/29/98,4,29,1998,41.4
04/28/98,4,28,1998,42.1
04/27/98,4,27,1998,42.8
04/26/98,4,26,1998,43.2
04/25/98,4,25,1998,43.6
04/24/98,4,24,1998,43.8
04/23/98,4,23,1998,44
04/22/98,4,22,1998,44.6
04/21/98,4,21,1998,45
04/20/98,4,20,1998,45.5
04/19/98,4,19,1998,45.9
04/18/98,4,18,1998,46.2
04/17/98,4,17,1998,46.1
04/16/98,4,16,1998,46.1
04/15/98,4,15,1998,46
04/14/98,4,14,1998,45.8
04/13/98,4,13,1998,45.3
04/12/98,4,12,1998,45.2
04/11/98,4,11,1998,45
04/10/98,4,10,1998,44.8
04/09/98,4,9,1998,44.7
04/08/98,4,8,1998,44.6
04/07/98,4,7,1998,44.5
04/06/98,4,6,1998,44.2
04/05/98,4,5,1998,44
04/04/98,4,4,1998,43.8
04/03/98,4,3,1998,43.5
04/02/98,4,2,1998,43.2
04/01/98,4,1,1998,43
03/31/98,3,31,1998,42.5
03/30/98,3,30,1998,42.3
03/29/98,3,29,1998,42.1
03/28/98,3,28,1998,41.8
03/27/98,3,27,1998,41.2
03/26/98,3,26,1998,41
03/25/98,3,25,1998,40.6
03/24/98,3,24,1998,40.1
03/23/98,3,23,1998,39.8
03/22/98,3,22,1998,40
03/21/98,3,21,1998,40.2
03/20/98,3,20,1998,40.6
03/19/98,3,19,1998,40.8
03/18/98,3,18,1998,41
03/17/98,3,17,1998,41.2
03/16/98,3,16,1998,41.3
03/15/98,3,15,1998,41.4
03/14/98,3,14,1998,41.4
03/13/98,3,13,1998,41.4
03/12/98,3,12,1998,41.4
03/11/98,3,11,1998,41.1
03/10/98,3,10,1998,41.4
03/09/98,3,9,1998,41.4
03/08/98,3,8,1998,41.3
03/07/98,3,7,1998,41.2
03/06/98,3,6,1998,41
03/05/98,3,5,1998,40.4
03/04/98,3,4,1998,40.3
03/03/98,3,3,1998,40.3
03/02/98,3,2,1998,40.2
03/01/98,3,1,1998,40.3
02/28/98,2,28,1998,40.2
02/27/98,2,27,1998,40.2
02/26/98,2,26,1998,40.1
02/25/98,2,25,1998,40
02/24/98,2,24,1998,39.8
02/23/98,2,23,1998,38.7
02/22/98,2,22,1998,38.1
02/21/98,2,21,1998,36.6
02/20/98,2,20,1998,36
02/19/98,2,19,1998,35
02/18/98,2,18,1998,34.5
02/17/98,2,17,1998,34.4
02/16/98,2,16,1998,33.7
02/15/98,2,15,1998,33.4
02/14/98,2,14,1998,32
02/13/98,2,13,1998,31.3
02/12/98,2,12,1998,30.9
02/11/98,2,11,1998,30.7
02/10/98,2,10,1998,30
02/09/98,2,9,1998,29.8
02/08/98,2,8,1998,29.2
02/07/98,2,7,1998,27.3
02/06/98,2,6,1998,25.2
02/05/98,2,5,1998,24.7
02/04/98,2,4,1998,24.3
02/03/98,2,3,1998,23.2
02/02/98,2,2,1998,21.2
02/01/98,2,1,1998,19.8
01/31/98,1,31,1998,19.4
01/30/98,1,30,1998,19.3
01/29/98,1,29,1998,18.5
01/28/98,1,28,1998,18.3
01/27/98,1,27,1998,18.3
01/26/98,1,26,1998,18.1
01/25/98,1,25,1998,17.9
01/24/98,1,24,1998,17.9
01/23/98,1,23,1998,17.9
01/22/98,1,22,1998,17.8
01/21/98,1,21,1998,17.7
01/20/98,1,20,1998,17.7
01/19/98,1,19,1998,17.5
01/18/98,1,18,1998,16.4
01/17/98,1,17,1998,16.2
01/16/98,1,16,1998,16.2
01/15/98,1,15,1998,15.7
01/14/98,1,14,1998,14.7
01/13/98,1,13,1998,14.4
01/12/98,1,12,1998,13.5
01/11/98,1,11,1998,12.6
01/10/98,1,10,1998,12.1
01/09/98,1,9,1998,11.6
01/08/98,1,8,1998,11.5
01/07/98,1,7,1998,11.4
01/06/98,1,6,1998,11.1
01/05/98,1,5,1998,10.9
01/04/98,1,4,1998,10.2
01/03/98,1,3,1998,9.6
01/02/98,1,2,1998,9
01/01/98,1,1,1998,8.5
12/31/97,12,31,1997,8.5
12/30/97,12,30,1997,8.5
12/29/97,12,29,1997,8.5
12/28/97,12,28,1997,8.5
12/27/97,12,27,1997,8.5
12/26/97,12,26,1997,8.5
12/25/97,12,25,1997,8.5
12/24/97,12,24,1997,8.5
12/23/97,12,23,1997,8.5
12/22/97,12,22,1997,8.4
12/21/97,12,21,1997,8.4
12/20/97,12,20,1997,8.3
12/19/97,12,19,1997,8.3
12/18/97,12,18,1997,8.3
12/17/97,12,17,1997,8.2
12/16/97,12,16,1997,8.2
12/15/97,12,15,1997,8.1
12/14/97,12,14,1997,7.6
12/13/97,12,13,1997,7.5
12/12/97,12,12,1997,7.5
12/11/97,12,11,1997,7.5
12/10/97,12,10,1997,7.5
12/09/97,12,9,1997,7.4
12/08/97,12,8,1997,7.2
12/06/97,12,6,1997,5.2
12/05/97,12,5,1997,4.6
12/04/97,12,4,1997,4.5
12/03/97,12,3,1997,4.4
12/02/97,12,2,1997,4.4
04/01/97,4,1,1997,25
12/30/96,12,30,1996,18.5
12/29/96,12,29,1996,18
12/28/96,12,28,1996,17.9
12/27/96,12,27,1996,17.3
